filename,height_px,width_px,filesize_kb,dominant_color_hex,average_contrast,average_brightness,source,folder
272475.jpg,424,424,12,#080a09,21.0029,9.2295,Galaxy Zoo 2,spiral
272479.jpg,424,424,11,#060504,14.8015,6.0253,Galaxy Zoo 2,spiral
27248.jpg,424,424,13,#0a0806,16.9133,8.701,Galaxy Zoo 2,spiral
272482.jpg,424,424,12,#0c0a08,19.5579,11.0413,Galaxy Zoo 2,spiral
272483.jpg,424,424,13,#0c0906,18.2203,9.9803,Galaxy Zoo 2,spiral
27249.jpg,424,424,12,#0f0a08,20.3295,12.0307,Galaxy Zoo 2,spiral
272499.jpg,424,424,11,#0b0a08,22.5896,10.2974,Galaxy Zoo 2,spiral
27252.jpg,424,424,10,#0e0c0a,22.5707,12.647,Galaxy Zoo 2,spiral
272523.jpg,424,424,14,#0b0807,16.4596,9.2247,Galaxy Zoo 2,spiral
272531.jpg,424,424,13,#060603,12.1045,6.1536,Galaxy Zoo 2,spiral
272548.jpg,424,424,13,#0b0a07,23.4575,10.3868,Galaxy Zoo 2,spiral
272606.jpg,424,424,17,#0c0805,15.8335,9.4918,Galaxy Zoo 2,spiral
272615.jpg,424,424,12,#080706,16.9573,7.759,Galaxy Zoo 2,spiral
272617.jpg,424,424,16,#0b0b08,21.926,10.841,Galaxy Zoo 2,spiral
272626.jpg,424,424,11,#060705,15.9525,7.0816,Galaxy Zoo 2,spiral
272650.jpg,424,424,10,#080906,19.9357,8.7645,Galaxy Zoo 2,spiral
272653.jpg,424,424,12,#070705,16.7579,6.9944,Galaxy Zoo 2,spiral
272663.jpg,424,424,10,#0a0907,20.9438,9.6312,Galaxy Zoo 2,spiral
272666.jpg,424,424,11,#090806,19.0243,8.4545,Galaxy Zoo 2,spiral
272669.jpg,424,424,11,#060605,16.6245,6.1389,Galaxy Zoo 2,spiral
272675.jpg,424,424,14,#080704,15.7162,7.517,Galaxy Zoo 2,spiral
272679.jpg,424,424,10,#090909,22.6234,9.8421,Galaxy Zoo 2,spiral
272680.jpg,424,424,12,#080706,16.8812,7.7031,Galaxy Zoo 2,spiral
272685.jpg,424,424,15,#140e0d,26.5424,16.0089,Galaxy Zoo 2,spiral
272699.jpg,424,424,13,#0a0906,20.0971,9.7135,Galaxy Zoo 2,spiral
27270.jpg,424,424,16,#090807,17.107,8.6209,Galaxy Zoo 2,spiral
272706.jpg,424,424,9,#060604,15.7471,6.37,Galaxy Zoo 2,spiral
272709.jpg,424,424,10,#070604,16.8806,6.5924,Galaxy Zoo 2,spiral
272719.jpg,424,424,15,#0a0908,20.3483,9.7416,Galaxy Zoo 2,spiral
27272.jpg,424,424,14,#180e09,22.2635,16.8546,Galaxy Zoo 2,spiral
272721.jpg,424,424,13,#050504,10.6277,5.1027,Galaxy Zoo 2,spiral
272722.jpg,424,424,12,#0b0906,21.2209,9.4135,Galaxy Zoo 2,spiral
272734.jpg,424,424,16,#050503,9.9872,5.1085,Galaxy Zoo 2,spiral
272752.jpg,424,424,14,#080706,14.9229,7.3929,Galaxy Zoo 2,spiral
272760.jpg,424,424,15,#050505,12.8638,5.754,Galaxy Zoo 2,spiral
272761.jpg,424,424,12,#0c0b09,22.8948,11.396,Galaxy Zoo 2,spiral
272767.jpg,424,424,12,#0a0806,20.1386,8.6954,Galaxy Zoo 2,spiral
272772.jpg,424,424,15,#080706,13.6363,7.6418,Galaxy Zoo 2,spiral
272776.jpg,424,424,12,#070707,18.0149,7.7066,Galaxy Zoo 2,spiral
272792.jpg,424,424,10,#070605,15.2308,6.5436,Galaxy Zoo 2,spiral
272802.jpg,424,424,12,#0a0805,16.4269,8.6649,Galaxy Zoo 2,spiral
272810.jpg,424,424,12,#070604,14.7806,6.7789,Galaxy Zoo 2,spiral
272818.jpg,424,424,11,#050504,12.3899,5.1523,Galaxy Zoo 2,spiral
272833.jpg,424,424,12,#0e0c0b,27.2566,12.9709,Galaxy Zoo 2,spiral
272838.jpg,424,424,12,#050505,12.6007,5.8413,Galaxy Zoo 2,spiral
272843.jpg,424,424,12,#060605,13.1995,6.2116,Galaxy Zoo 2,spiral
272863.jpg,424,424,10,#050505,12.8206,5.2355,Galaxy Zoo 2,spiral
272869.jpg,424,424,11,#060605,14.7685,6.2805,Galaxy Zoo 2,spiral
272881.jpg,424,424,12,#0a0906,17.8258,9.2409,Galaxy Zoo 2,spiral
272882.jpg,424,424,11,#070603,14.3812,6.5081,Galaxy Zoo 2,spiral
27289.jpg,424,424,20,#0a0908,16.5361,9.6489,Galaxy Zoo 2,spiral
272905.jpg,424,424,11,#040403,10.7876,4.5891,Galaxy Zoo 2,spiral
272927.jpg,424,424,11,#070706,17.4868,7.2078,Galaxy Zoo 2,spiral
272932.jpg,424,424,13,#060605,16.5296,6.3264,Galaxy Zoo 2,spiral
272935.jpg,424,424,9,#0b0b0a,27.5115,11.2312,Galaxy Zoo 2,spiral
272945.jpg,424,424,10,#080706,18.9131,7.5511,Galaxy Zoo 2,spiral
272951.jpg,424,424,12,#060604,13.6468,6.049,Galaxy Zoo 2,spiral
272957.jpg,424,424,8,#0a0909,23.1535,9.7334,Galaxy Zoo 2,spiral
273001.jpg,424,424,15,#0c0a07,20.8405,11.1592,Galaxy Zoo 2,spiral
273021.jpg,424,424,15,#0c0b08,22.6566,11.6128,Galaxy Zoo 2,spiral
273022.jpg,424,424,12,#070705,16.1998,7.2383,Galaxy Zoo 2,spiral
273054.jpg,424,424,14,#070707,12.0328,7.1831,Galaxy Zoo 2,spiral
273095.jpg,424,424,13,#080806,13.5324,8.4039,Galaxy Zoo 2,spiral
273107.jpg,424,424,10,#090807,19.0475,8.9422,Galaxy Zoo 2,spiral
273117.jpg,424,424,12,#060705,14.5009,7.1344,Galaxy Zoo 2,spiral
273158.jpg,424,424,14,#090907,17.8153,9.2838,Galaxy Zoo 2,spiral
273175.jpg,424,424,17,#0a0c09,14.3354,11.502,Galaxy Zoo 2,spiral
273181.jpg,424,424,14,#0e150d,23.5428,18.2207,Galaxy Zoo 2,spiral
2732.jpg,424,424,17,#090806,19.0615,8.6311,Galaxy Zoo 2,spiral
273205.jpg,424,424,18,#090a06,17.5179,9.5106,Galaxy Zoo 2,spiral
273206.jpg,424,424,14,#0f0d0c,25.4488,13.9836,Galaxy Zoo 2,spiral
27321.jpg,424,424,11,#0a0905,18.0583,9.1132,Galaxy Zoo 2,spiral
273214.jpg,424,424,20,#0c0a08,16.4512,11.3028,Galaxy Zoo 2,spiral
27323.jpg,424,424,13,#080805,17.3581,8.4755,Galaxy Zoo 2,spiral
273240.jpg,424,424,11,#080807,16.4907,8.4815,Galaxy Zoo 2,spiral
273246.jpg,424,424,20,#090907,15.4287,9.1694,Galaxy Zoo 2,spiral
273254.jpg,424,424,18,#0c0a07,15.7971,10.6717,Galaxy Zoo 2,spiral
273264.jpg,424,424,12,#0d0b07,18.8452,11.6944,Galaxy Zoo 2,spiral
273293.jpg,424,424,11,#090a07,19.6669,9.8257,Galaxy Zoo 2,spiral
273314.jpg,424,424,17,#090806,15.8532,8.3945,Galaxy Zoo 2,spiral
273318.jpg,424,424,12,#0a0907,18.165,9.9236,Galaxy Zoo 2,spiral
27332.jpg,424,424,13,#121010,30.0992,16.927,Galaxy Zoo 2,spiral
273329.jpg,424,424,11,#080806,15.3393,7.9725,Galaxy Zoo 2,spiral
27333.jpg,424,424,15,#0d0c0a,21.1055,12.8825,Galaxy Zoo 2,spiral
273333.jpg,424,424,14,#060604,10.882,6.5824,Galaxy Zoo 2,spiral
273342.jpg,424,424,12,#070706,14.1381,7.4395,Galaxy Zoo 2,spiral
273368.jpg,424,424,13,#070604,11.2767,6.737,Galaxy Zoo 2,spiral
273403.jpg,424,424,12,#0c0b07,21.4607,11.1207,Galaxy Zoo 2,spiral
273445.jpg,424,424,11,#090806,18.2603,8.7833,Galaxy Zoo 2,spiral
27345.jpg,424,424,12,#080805,17.1279,8.0974,Galaxy Zoo 2,spiral
273471.jpg,424,424,14,#080705,13.9565,7.6884,Galaxy Zoo 2,spiral
273481.jpg,424,424,16,#0a0805,16.7774,8.6348,Galaxy Zoo 2,spiral
273498.jpg,424,424,12,#0c0b0a,21.1748,11.7538,Galaxy Zoo 2,spiral
273508.jpg,424,424,16,#0c0906,19.9356,9.6975,Galaxy Zoo 2,spiral
273538.jpg,424,424,14,#0a0906,21.4659,9.7138,Galaxy Zoo 2,spiral
273540.jpg,424,424,12,#080705,14.995,7.5653,Galaxy Zoo 2,spiral
273542.jpg,424,424,13,#0a0806,17.6853,9.1567,Galaxy Zoo 2,spiral
273561.jpg,424,424,15,#090806,17.3928,8.7837,Galaxy Zoo 2,spiral
273579.jpg,424,424,15,#0b0b06,16.4638,11.0101,Galaxy Zoo 2,spiral
273587.jpg,424,424,11,#070806,17.7491,8.036,Galaxy Zoo 2,spiral
273603.jpg,424,424,13,#060603,11.5544,6.4983,Galaxy Zoo 2,spiral
273609.jpg,424,424,10,#070706,15.9671,7.4923,Galaxy Zoo 2,spiral
273612.jpg,424,424,10,#0a0806,18.8108,9.0898,Galaxy Zoo 2,spiral
273632.jpg,424,424,10,#080806,17.6531,8.0262,Galaxy Zoo 2,spiral
273678.jpg,424,424,13,#090906,20.4518,9.2859,Galaxy Zoo 2,spiral
273680.jpg,424,424,10,#060605,14.2776,6.6823,Galaxy Zoo 2,spiral
273689.jpg,424,424,20,#090907,15.393,9.3761,Galaxy Zoo 2,spiral
273694.jpg,424,424,14,#070704,13.3266,7.288,Galaxy Zoo 2,spiral
273707.jpg,424,424,12,#070705,14.6993,7.3026,Galaxy Zoo 2,spiral
273709.jpg,424,424,12,#080806,16.4955,8.0697,Galaxy Zoo 2,spiral
273710.jpg,424,424,15,#1a1811,25.7758,24.387,Galaxy Zoo 2,spiral
273713.jpg,424,424,11,#080705,14.5913,7.8185,Galaxy Zoo 2,spiral
273737.jpg,424,424,14,#090807,18.7395,8.6821,Galaxy Zoo 2,spiral
273743.jpg,424,424,16,#0c0a09,16.3463,11.2457,Galaxy Zoo 2,spiral
273746.jpg,424,424,16,#0c0905,13.1128,10.2781,Galaxy Zoo 2,spiral
273768.jpg,424,424,11,#0d0a08,24.6354,11.0792,Galaxy Zoo 2,spiral
27377.jpg,424,424,11,#070705,17.4527,7.4976,Galaxy Zoo 2,spiral
273780.jpg,424,424,13,#110c0a,22.0171,13.9386,Galaxy Zoo 2,spiral
273805.jpg,424,424,16,#0a0a07,18.4057,10.3497,Galaxy Zoo 2,spiral
273808.jpg,424,424,21,#12110e,27.4654,17.6832,Galaxy Zoo 2,spiral
273835.jpg,424,424,25,#140f0c,23.8041,16.5311,Galaxy Zoo 2,spiral
273837.jpg,424,424,15,#16110b,29.6388,18.4,Galaxy Zoo 2,spiral
273850.jpg,424,424,13,#060704,13.0404,7.1258,Galaxy Zoo 2,spiral
273899.jpg,424,424,10,#0b0b07,21.0003,11.0896,Galaxy Zoo 2,spiral
27395.jpg,424,424,13,#0e0c0a,26.8103,12.9888,Galaxy Zoo 2,spiral
273968.jpg,424,424,13,#070907,13.8444,8.1254,Galaxy Zoo 2,spiral
274007.jpg,424,424,15,#100d0b,23.2787,14.4398,Galaxy Zoo 2,spiral
274035.jpg,424,424,20,#0b0c09,20.9974,11.8976,Galaxy Zoo 2,spiral
274058.jpg,424,424,14,#090907,22.2847,9.2919,Galaxy Zoo 2,spiral
274078.jpg,424,424,15,#080804,13.1485,7.9044,Galaxy Zoo 2,spiral
27410.jpg,424,424,13,#0d0907,20.3773,10.3364,Galaxy Zoo 2,spiral
274119.jpg,424,424,16,#090805,14.3764,8.3314,Galaxy Zoo 2,spiral
27418.jpg,424,424,10,#0a0805,18.6199,9.0944,Galaxy Zoo 2,spiral
274223.jpg,424,424,12,#060704,12.996,6.6686,Galaxy Zoo 2,spiral
274234.jpg,424,424,17,#0e0d0c,24.9919,13.7191,Galaxy Zoo 2,spiral
274260.jpg,424,424,18,#12110c,26.839,17.1891,Galaxy Zoo 2,spiral
274277.jpg,424,424,12,#0b0c07,18.7445,11.3811,Galaxy Zoo 2,spiral
274279.jpg,424,424,18,#100d0a,27.814,14.4129,Galaxy Zoo 2,spiral
274318.jpg,424,424,17,#291f1d,42.5067,34.2475,Galaxy Zoo 2,spiral
274452.jpg,424,424,12,#090908,18.851,9.4039,Galaxy Zoo 2,spiral
27446.jpg,424,424,16,#090805,16.4425,8.6052,Galaxy Zoo 2,spiral
274465.jpg,424,424,11,#0b0907,21.3984,10.06,Galaxy Zoo 2,spiral
274468.jpg,424,424,12,#0a0807,18.4713,8.6985,Galaxy Zoo 2,spiral
274514.jpg,424,424,16,#070605,15.7838,6.7579,Galaxy Zoo 2,spiral
274518.jpg,424,424,11,#080706,20.3646,7.9263,Galaxy Zoo 2,spiral
274558.jpg,424,424,10,#0d0c0a,23.3521,12.6264,Galaxy Zoo 2,spiral
274559.jpg,424,424,16,#0b0b09,21.2474,11.4825,Galaxy Zoo 2,spiral
274563.jpg,424,424,11,#0b0a08,18.1719,10.2733,Galaxy Zoo 2,spiral
274634.jpg,424,424,14,#0d0d09,20.3322,12.9665,Galaxy Zoo 2,spiral
274689.jpg,424,424,15,#110c09,21.3922,13.9419,Galaxy Zoo 2,spiral
274715.jpg,424,424,13,#080907,15.3799,8.7521,Galaxy Zoo 2,spiral
274730.jpg,424,424,11,#070705,16.0003,7.0306,Galaxy Zoo 2,spiral
274735.jpg,424,424,18,#0e0b09,23.2889,11.9754,Galaxy Zoo 2,spiral
274756.jpg,424,424,12,#0d0b09,21.1884,11.9234,Galaxy Zoo 2,spiral
274759.jpg,424,424,12,#0d0b0a,20.6566,12.0868,Galaxy Zoo 2,spiral
274802.jpg,424,424,15,#100d09,21.0962,14.1133,Galaxy Zoo 2,spiral
27481.jpg,424,424,13,#0a0a08,21.1797,10.3059,Galaxy Zoo 2,spiral
274830.jpg,424,424,15,#0a0807,18.6736,9.0432,Galaxy Zoo 2,spiral
27484.jpg,424,424,10,#0a0a08,20.5211,10.4224,Galaxy Zoo 2,spiral
274876.jpg,424,424,18,#0c0c08,19.1746,11.8316,Galaxy Zoo 2,spiral
27488.jpg,424,424,12,#090805,15.659,8.194,Galaxy Zoo 2,spiral
274932.jpg,424,424,20,#120e09,23.7563,15.2429,Galaxy Zoo 2,spiral
27495.jpg,424,424,12,#090906,16.9305,9.1188,Galaxy Zoo 2,spiral
274961.jpg,424,424,16,#0a0907,18.3058,9.8143,Galaxy Zoo 2,spiral
274990.jpg,424,424,13,#0b0907,22.0381,9.9822,Galaxy Zoo 2,spiral
275079.jpg,424,424,11,#0a0905,16.9071,9.3664,Galaxy Zoo 2,spiral
27512.jpg,424,424,12,#070706,15.9153,7.5488,Galaxy Zoo 2,spiral
275160.jpg,424,424,10,#090906,19.7154,9.0661,Galaxy Zoo 2,spiral
275169.jpg,424,424,15,#090705,16.0096,7.9704,Galaxy Zoo 2,spiral
27519.jpg,424,424,11,#090905,18.571,8.7924,Galaxy Zoo 2,spiral
275192.jpg,424,424,10,#0d0c0b,25.097,12.8202,Galaxy Zoo 2,spiral
275198.jpg,424,424,13,#090908,14.8761,9.0739,Galaxy Zoo 2,spiral
275297.jpg,424,424,15,#080807,17.9381,8.3086,Galaxy Zoo 2,spiral
275298.jpg,424,424,10,#0f0c07,23.753,12.7958,Galaxy Zoo 2,spiral
275315.jpg,424,424,17,#0b0906,16.131,9.8654,Galaxy Zoo 2,spiral
275333.jpg,424,424,15,#100c0a,25.6339,13.7897,Galaxy Zoo 2,spiral
27535.jpg,424,424,18,#0e0c08,22.3602,12.9211,Galaxy Zoo 2,spiral
275355.jpg,424,424,15,#0a0906,18.0607,9.085,Galaxy Zoo 2,spiral
275365.jpg,424,424,18,#24170f,38.2804,26.5108,Galaxy Zoo 2,spiral
27537.jpg,424,424,11,#080704,14.9992,7.4854,Galaxy Zoo 2,spiral
275375.jpg,424,424,13,#080704,14.2797,7.4588,Galaxy Zoo 2,spiral
275408.jpg,424,424,11,#0d0b0b,29.3166,12.2075,Galaxy Zoo 2,spiral
275409.jpg,424,424,11,#100d0a,25.8869,14.4764,Galaxy Zoo 2,spiral
275414.jpg,424,424,16,#170e0b,24.9962,16.9503,Galaxy Zoo 2,spiral
275426.jpg,424,424,12,#090907,18.2299,9.4095,Galaxy Zoo 2,spiral
275440.jpg,424,424,9,#100d07,24.8773,13.6885,Galaxy Zoo 2,spiral
275452.jpg,424,424,13,#0b0c0a,24.2183,11.9068,Galaxy Zoo 2,spiral
275455.jpg,424,424,16,#0b0907,17.7808,10.0036,Galaxy Zoo 2,spiral
27546.jpg,424,424,11,#050505,14.759,5.6022,Galaxy Zoo 2,spiral
275471.jpg,424,424,10,#090704,17.6891,7.6071,Galaxy Zoo 2,spiral
275472.jpg,424,424,11,#0b0a07,22.0886,10.1646,Galaxy Zoo 2,spiral
27551.jpg,424,424,16,#090705,13.9817,7.8283,Galaxy Zoo 2,spiral
275548.jpg,424,424,13,#120f0d,28.1059,16.0875,Galaxy Zoo 2,spiral
275565.jpg,424,424,13,#0b0805,16.1151,8.8889,Galaxy Zoo 2,spiral
275568.jpg,424,424,22,#0c0b07,18.4895,11.0204,Galaxy Zoo 2,spiral
275598.jpg,424,424,13,#0c0a07,19.5209,11.0501,Galaxy Zoo 2,spiral
275599.jpg,424,424,14,#0c0906,20.1699,10.3166,Galaxy Zoo 2,spiral
27560.jpg,424,424,12,#080804,16.4142,8.0631,Galaxy Zoo 2,spiral
275623.jpg,424,424,13,#100d0b,27.0089,13.806,Galaxy Zoo 2,spiral
27565.jpg,424,424,16,#190e09,21.1296,16.9789,Galaxy Zoo 2,spiral
275664.jpg,424,424,11,#17130d,30.4527,20.3348,Galaxy Zoo 2,spiral
275702.jpg,424,424,13,#0e0c08,22.7712,12.5799,Galaxy Zoo 2,spiral
275746.jpg,424,424,13,#080707,19.2829,7.9062,Galaxy Zoo 2,spiral
275765.jpg,424,424,10,#090805,18.4272,8.4704,Galaxy Zoo 2,spiral
275781.jpg,424,424,10,#0a0906,23.5928,9.555,Galaxy Zoo 2,spiral
275803.jpg,424,424,14,#231810,28.1675,26.6002,Galaxy Zoo 2,spiral
275848.jpg,424,424,17,#0b0e11,15.3684,13.82,Galaxy Zoo 2,spiral
27588.jpg,424,424,12,#141210,30.7568,18.7841,Galaxy Zoo 2,spiral
275915.jpg,424,424,7,#0b0a0a,25.737,11.1916,Galaxy Zoo 2,spiral
275956.jpg,424,424,12,#0b0a06,17.5754,10.4197,Galaxy Zoo 2,spiral
275984.jpg,424,424,13,#090906,16.3901,9.3535,Galaxy Zoo 2,spiral
276013.jpg,424,424,18,#0d0b0a,19.3746,11.7742,Galaxy Zoo 2,spiral
276049.jpg,424,424,10,#080907,17.9147,9.0899,Galaxy Zoo 2,spiral
276102.jpg,424,424,12,#0a0906,18.4314,9.284,Galaxy Zoo 2,spiral
276126.jpg,424,424,14,#090806,13.8891,8.5347,Galaxy Zoo 2,spiral
276146.jpg,424,424,15,#0d0a09,17.6736,11.351,Galaxy Zoo 2,spiral
276157.jpg,424,424,16,#090805,13.5813,8.499,Galaxy Zoo 2,spiral
276209.jpg,424,424,17,#0d0b09,17.8569,12.1189,Galaxy Zoo 2,spiral
276218.jpg,424,424,13,#080806,14.1988,8.3431,Galaxy Zoo 2,spiral
276247.jpg,424,424,15,#0c0b09,19.0875,11.7524,Galaxy Zoo 2,spiral
276292.jpg,424,424,12,#080807,16.7558,8.463,Galaxy Zoo 2,spiral
27630.jpg,424,424,13,#070705,14.2926,7.0704,Galaxy Zoo 2,spiral
276333.jpg,424,424,21,#0c0a08,18.0207,10.9077,Galaxy Zoo 2,spiral
276339.jpg,424,424,20,#0c0b09,18.3172,11.6935,Galaxy Zoo 2,spiral
276341.jpg,424,424,16,#080806,14.7679,8.104,Galaxy Zoo 2,spiral
276355.jpg,424,424,17,#0a0907,15.0671,9.6878,Galaxy Zoo 2,spiral
276358.jpg,424,424,21,#0d0807,10.4651,9.783,Galaxy Zoo 2,spiral
27638.jpg,424,424,11,#0a0906,18.8361,9.7237,Galaxy Zoo 2,spiral
27640.jpg,424,424,13,#080704,13.6307,7.6827,Galaxy Zoo 2,spiral
276418.jpg,424,424,12,#0b0a08,20.6293,10.3413,Galaxy Zoo 2,spiral
27648.jpg,424,424,17,#080704,12.6362,7.1011,Galaxy Zoo 2,spiral
276587.jpg,424,424,15,#0b0908,14.5831,9.9632,Galaxy Zoo 2,spiral
276602.jpg,424,424,11,#171113,30.5725,19.826,Galaxy Zoo 2,spiral
27661.jpg,424,424,12,#050502,9.6067,5.0331,Galaxy Zoo 2,spiral
276689.jpg,424,424,20,#0c0908,14.9416,10.4146,Galaxy Zoo 2,spiral
276786.jpg,424,424,14,#0d0a07,17.1281,10.7982,Galaxy Zoo 2,spiral
276803.jpg,424,424,16,#0a0907,17.3029,9.9045,Galaxy Zoo 2,spiral
276820.jpg,424,424,12,#070907,15.1521,8.4123,Galaxy Zoo 2,spiral
276835.jpg,424,424,18,#0c0806,11.1375,9.4807,Galaxy Zoo 2,spiral
276943.jpg,424,424,13,#0a0a08,20.8301,10.5022,Galaxy Zoo 2,spiral
27696.jpg,424,424,14,#080706,14.7348,7.8455,Galaxy Zoo 2,spiral
276989.jpg,424,424,13,#0b0907,16.9328,10.1633,Galaxy Zoo 2,spiral
277016.jpg,424,424,12,#0c0a08,21.0584,11.126,Galaxy Zoo 2,spiral
277020.jpg,424,424,13,#0c0a08,18.9959,10.5202,Galaxy Zoo 2,spiral
277037.jpg,424,424,12,#0c0a08,18.9892,11.0664,Galaxy Zoo 2,spiral
277047.jpg,424,424,17,#0b0906,17.9899,10.1422,Galaxy Zoo 2,spiral
277125.jpg,424,424,13,#080705,15.0793,7.6474,Galaxy Zoo 2,spiral
27713.jpg,424,424,13,#090806,17.419,8.6241,Galaxy Zoo 2,spiral
277138.jpg,424,424,11,#0a0a08,19.8328,10.6832,Galaxy Zoo 2,spiral
27718.jpg,424,424,13,#080806,15.9041,7.9668,Galaxy Zoo 2,spiral
277193.jpg,424,424,18,#0a0806,15.7973,9.0567,Galaxy Zoo 2,spiral
2772.jpg,424,424,14,#090907,18.248,9.4237,Galaxy Zoo 2,spiral
277279.jpg,424,424,13,#0c0a07,15.1852,10.3896,Galaxy Zoo 2,spiral
277282.jpg,424,424,13,#070804,13.3827,7.7085,Galaxy Zoo 2,spiral
277284.jpg,424,424,12,#080804,13.7971,7.8391,Galaxy Zoo 2,spiral
277295.jpg,424,424,13,#080906,18.0017,8.4827,Galaxy Zoo 2,spiral
277296.jpg,424,424,10,#090a05,18.8034,9.3274,Galaxy Zoo 2,spiral
277318.jpg,424,424,14,#0a0805,15.996,8.9744,Galaxy Zoo 2,spiral
277357.jpg,424,424,10,#0b0907,19.7434,10.0155,Galaxy Zoo 2,spiral
277367.jpg,424,424,20,#0e1012,14.3724,15.9159,Galaxy Zoo 2,spiral
27738.jpg,424,424,10,#080706,18.5236,7.4943,Galaxy Zoo 2,spiral
277414.jpg,424,424,14,#0a0907,15.3885,9.8061,Galaxy Zoo 2,spiral
277433.jpg,424,424,15,#0e0e09,21.9099,13.7652,Galaxy Zoo 2,spiral
277440.jpg,424,424,14,#080808,15.5124,8.6128,Galaxy Zoo 2,spiral
277471.jpg,424,424,18,#0e0b08,19.3554,11.8872,Galaxy Zoo 2,spiral
277497.jpg,424,424,16,#1a140d,19.3671,21.492,Galaxy Zoo 2,spiral
27753.jpg,424,424,11,#090807,21.1606,8.2709,Galaxy Zoo 2,spiral
277558.jpg,424,424,12,#0f0d0a,22.0805,13.6682,Galaxy Zoo 2,spiral
277567.jpg,424,424,12,#090906,17.3714,9.218,Galaxy Zoo 2,spiral
277581.jpg,424,424,17,#090806,14.1238,8.7825,Galaxy Zoo 2,spiral
277595.jpg,424,424,11,#090a07,17.8762,9.7535,Galaxy Zoo 2,spiral
277633.jpg,424,424,9,#11100d,29.1291,16.3955,Galaxy Zoo 2,spiral
277646.jpg,424,424,12,#161310,31.1785,20.1923,Galaxy Zoo 2,spiral
2777.jpg,424,424,13,#0a0905,14.3326,9.1557,Galaxy Zoo 2,spiral
27771.jpg,424,424,9,#060703,16.9471,6.8267,Galaxy Zoo 2,spiral
277716.jpg,424,424,14,#0c0b08,18.4316,11.55,Galaxy Zoo 2,spiral
27772.jpg,424,424,11,#0c0a07,21.8038,11.1492,Galaxy Zoo 2,spiral
277732.jpg,424,424,14,#070704,12.6058,7.154,Galaxy Zoo 2,spiral
277738.jpg,424,424,13,#0a0807,14.5441,8.8566,Galaxy Zoo 2,spiral
277754.jpg,424,424,14,#090a09,18.5002,10.0137,Galaxy Zoo 2,spiral
277761.jpg,424,424,13,#0f0c0b,22.3077,13.29,Galaxy Zoo 2,spiral
277765.jpg,424,424,15,#120f0a,24.4662,15.8975,Galaxy Zoo 2,spiral
27780.jpg,424,424,14,#0b0907,20.6556,10.192,Galaxy Zoo 2,spiral
277826.jpg,424,424,12,#080705,14.7583,7.9004,Galaxy Zoo 2,spiral
277874.jpg,424,424,15,#080806,13.7322,8.2677,Galaxy Zoo 2,spiral
27793.jpg,424,424,13,#0b0907,17.9994,9.7864,Galaxy Zoo 2,spiral
277941.jpg,424,424,14,#090a06,14.3397,9.6155,Galaxy Zoo 2,spiral
277965.jpg,424,424,13,#0c0805,13.7141,9.4826,Galaxy Zoo 2,spiral
278002.jpg,424,424,12,#080905,15.9321,8.7686,Galaxy Zoo 2,spiral
278024.jpg,424,424,14,#0b0c09,24.4397,11.5889,Galaxy Zoo 2,spiral
278025.jpg,424,424,20,#121312,17.0628,19.0401,Galaxy Zoo 2,spiral
278047.jpg,424,424,12,#0b0b07,21.1179,11.0561,Galaxy Zoo 2,spiral
278057.jpg,424,424,14,#090a06,15.2756,9.5523,Galaxy Zoo 2,spiral
278106.jpg,424,424,14,#070605,11.3246,6.5464,Galaxy Zoo 2,spiral
278118.jpg,424,424,12,#090905,14.9361,8.9001,Galaxy Zoo 2,spiral
278150.jpg,424,424,11,#0d0b07,21.9201,11.811,Galaxy Zoo 2,spiral
278177.jpg,424,424,13,#0a0906,14.672,9.6678,Galaxy Zoo 2,spiral
278245.jpg,424,424,13,#060604,12.338,6.4958,Galaxy Zoo 2,spiral
278263.jpg,424,424,16,#0f0e0b,17.6989,14.4361,Galaxy Zoo 2,spiral
278270.jpg,424,424,12,#080805,15.7592,8.0738,Galaxy Zoo 2,spiral
278291.jpg,424,424,15,#110c0b,17.1123,14.0681,Galaxy Zoo 2,spiral
278299.jpg,424,424,12,#090906,16.6219,9.1296,Galaxy Zoo 2,spiral
278300.jpg,424,424,17,#090806,13.4273,8.6444,Galaxy Zoo 2,spiral
278304.jpg,424,424,14,#0a0907,14.9568,9.5717,Galaxy Zoo 2,spiral
278305.jpg,424,424,12,#0b0b08,17.2922,10.9429,Galaxy Zoo 2,spiral
278341.jpg,424,424,18,#0f0906,13.1878,10.8727,Galaxy Zoo 2,spiral
27837.jpg,424,424,14,#0a0906,19.7038,9.8063,Galaxy Zoo 2,spiral
278411.jpg,424,424,11,#0a0a07,18.311,10.1221,Galaxy Zoo 2,spiral
27843.jpg,424,424,13,#080805,17.307,8.1255,Galaxy Zoo 2,spiral
27844.jpg,424,424,11,#070704,15.9465,7.4778,Galaxy Zoo 2,spiral
278450.jpg,424,424,10,#0c0b08,20.1376,11.4057,Galaxy Zoo 2,spiral
278462.jpg,424,424,12,#15110c,25.3639,18.2707,Galaxy Zoo 2,spiral
278492.jpg,424,424,15,#0a0906,17.7823,9.6478,Galaxy Zoo 2,spiral
278541.jpg,424,424,14,#060704,12.1573,6.8391,Galaxy Zoo 2,spiral
278565.jpg,424,424,13,#090907,17.0743,9.4867,Galaxy Zoo 2,spiral
27857.jpg,424,424,9,#12110c,28.3228,17.3918,Galaxy Zoo 2,spiral
